,Hydro,PumpedStorage,Nuclear,Coal,FuelGas,DieselEngines,GasTurbine,SteamTurbine,CombinedCycle,Hydroeolian,Wind,SolarPhotovoltaic,ThermalSolar,OtherRenewables,Cogeneration,NonRenewableWaste,RenewableWaste,TotalGeneration,year,month,day
2022-08-12,46100.42199999999,14539.566,165102.471,30193.90800000001,,8769.807,3130.897,3503.328,332606.54,112.476,75774.85200000001,98176.43,12107.696,13175.269,27323.893,5537.8615,2326.8745,838482.291,2022,8,12
2022-08-13,29950.005,10290.948,165294.112,30111.276,,8107.908,3521.178,3376.788,282697.811,125.956,184129.389,52832.3,2352.083,12802.104,25999.474,5573.531,2478.917,819643.7800000001,2022,8,13
2022-08-14,19233.612,10074.789,165717.284,28978.408,,7621.091,3481.35,2929.03,189910.6,116.098,147079.513,110156.573,17700.677,13505.482,24610.236,5657.6265,2437.3955,749209.765,2022,8,14
2022-08-15,23372.00200000001,11493.853,165298.678,28770.424,,7315.082,3451.612,2980.965,187393.141,132.205,119694.997,115971.42,23172.158,11921.902,24389.23700000001,5618.0515,2407.6075,733383.3350000001,2022,8,15
2022-08-16,26842.857,8464.668,165766.989,28884.08800000001,,8143.064,2641.155,3222.231,184238.198,127.29,176459.006,107348.594,21540.155,11240.863,25674.45900000001,5296.3045,2238.1005,778128.022,2022,8,16
2022-08-17,25794.565,11697.338,166192.886,27441.946,,7191.998,2902.774,2982.486,152023.785,125.875,179385.047,110745.069,21909.48,11407.147,25613.646,5250.2005,2013.6715,752677.914,2022,8,17
2022-08-18,31061.39500000001,11375.271,166311.095,28191.971,,7592.887,2151.264,2881.376,126172.054,110.339,190358.029,114208.076,24463.475,11753.781,24602.452,5189.3105,2047.2445,748470.02,2022,8,18
2022-08-19,36487.05099999999,14212.333,166356.14,29634.407,,7773.129,2304.522,4140.107,160841.766,103.328,151098.20199999996,116951.961,24441.298,12472.294,24101.993,5131.7985,1902.4035,757952.7329999999,2022,8,19
2022-08-20,32429.179,16528.805,166087.306,29300.253,,7764.104,1987.614,3300.09,227087.299,104.877,86643.38100000001,113436.377,23770.483,13096.847,24818.64500000001,5143.224,1892.517,753391.001,2022,8,20
2022-08-21,21387.467,18434.2,165842.444,28723.599,,7396.356,1691.732,3224.221,163474.88,115.874,124598.255,114984.278,24991.565,12956.088,23191.20100000001,5212.3235,1982.9475,718207.431,2022,8,21
2022-08-22,30360.926,11439.427,165720.1,28935.551,,8018.365,2436.863,2843.26,164818.32,135.745,188178.38500000004,113752.405,25272.71,11425.393,25815.153,5337.4225,2033.1885,786523.2140000002,2022,8,22
2022-08-23,38170.671,10381.14,165312.437,28229.426,,7426.14,2868.046,3024.539,275895.162,134.526,127692.65299999998,104921.543,21114.346,11469.177,26072.203,5186.8685,2016.0485,829914.9259999999,2022,8,23
2022-08-24,34451.238,12475.795,165136.612,28071.254,,7233.25,2776.982,2865.2,318260.334,132.846,105193.828,97485.519,17233.501,11431.972,26648.515,5179.185,1901.883,836477.914,2022,8,24
2022-08-25,25408.783,9580.121,165183.853,28080.133,,7380.074,2952.702,3105.934,278069.903,135.826,146169.02400000003,102832.955,18644.216,10956.325,26685.083,5046.5385,1853.2885,832084.759,2022,8,25
2022-08-26,28673.703,10812.578,165417.381,28080.92700000001,,7826.961,2705.663,3454.01,220498.596,147.069,195194.845,102047.782,21162.494,12905.039,26162.86,5047.4215,1829.4375,831966.767,2022,8,26
2022-08-27,32672.036,8661.144,161052.384,27834.89200000001,,7803.622,2787.127,3641.623,265643.833,104.651,105709.49000000002,104503.289,21490.193,12582.491,25234.57,5025.8655,1817.8605,786565.0709999999,2022,8,27
2022-08-28,25088.194,15510.829,164910.261,20623.832,,7649.142,1851.015,3089.826,239709.223,47.597,110663.321,101170.738,17075.771,12289.49,23440.442,4959.6975,1784.2905,749863.669,2022,8,28
2022-08-29,35345.947,16448.387,164860.012,20090.775,,8191.971,2246.735,3497.506,304822.038,58.819,135977.92200000002,81479.617,10737.506,12427.424,25462.53500000001,4827.714,1810.394,828285.302,2022,8,29
2022-08-30,45608.147,17142.95,164905.803,21216.977,,8641.593,2743.809,3260.199,382185.943,115.239,63707.63400000001,88078.251,8703.458,12218.873,26026.306,4982.8455,1852.3575,851390.3850000001,2022,8,30
2022-08-31,29013.89400000001,5370.73,165029.982,12152.311,,8397.7,4454.8,4551.169,364337.593,76.459,97956.24699999997,99940.722,16363.841,12095.886,26798.346,4964.969,1879.464,853384.1130000001,2022,8,31
2022-09-01,24065.282,12547.925,165016.197,19065.896,,8083.47,3480.881,4337.419,376964.924,70.374,64703.74599999998,92421.862,9057.394,11673.576,27325.2,4743.2585,1929.7525,825487.1569999997,2022,9,1
2022-09-02,21191.116,11951.274,165453.231,19471.936,,8414.159,3587.167,3946.478,357014.508,47.149,104857.427,97511.54,14637.695,11483.359,25684.007,5073.9535,1982.2605,852307.2599999999,2022,9,2
2022-09-03,19332.23800000001,7525.119,165861.941,13237.697,,8325.375,2653.203,4066.916,269088.203,88.036,112861.837,105480.304,18662.084,11496.784,21954.255,5389.25,2178.149,768201.391,2022,9,3
2022-09-04,19089.757,14493.023,165879.172,12525.481,,8380.515,2530.547,3537.518,172735.063,76.391,146637.991,113130.786,23614.844,11524.294,21290.494,4991.099,2238.095,722675.07,2022,9,4
2022-09-05,23504.013,13196.05,165720.628,24150.00900000001,,7936.357,3097.79,3351.76,233256.785,105.111,164087.22900000002,110034.624,23193.708,10660.822,24914.51500000001,4887.776,2213.657,814310.8339999999,2022,9,5
2022-09-06,20371.76300000001,10700.597,165609.566,24416.54300000001,,7669.985,2861.947,3041.086,290121.155,122.67,163941.247,105152.329,21499.194,10524.62,25236.217,4877.508,2093.458,858239.885,2022,9,6
2022-09-07,27636.48200000001,15872.698,165567.342,23815.18600000001,,7087.09,2209.769,3170.575,314402.702,150.075,148377.667,91253.433,15145.719,10846.289,21429.463,4945.831,2051.14,853961.461,2022,9,7
2022-09-08,36509.789,14397.198,165852.362,23138.588,,6558.996,2732.151,2979.594,333268.649,151.101,90544.73000000003,92501.478,17367.157,11017.901,22824.304,5291.053,2054.686,827189.737,2022,9,8
2022-09-09,56814.488,7003.791,165779.955,23059.641,,7061.055,2872.214,3136.437,331712.724,140.366,69995.027,101585.212,21706.612,10946.495,23004.20400000001,5273.294,1991.145,832082.6599999999,2022,9,9
2022-09-10,35089.638,10107.338,165474.033,23087.488,,7801.999,2576.562,3496.225,308725.236,114.413,46038.53200000001,106091.109,21566.638,10373.208,20797.529,4922.994,1842.982,768105.9239999998,2022,9,10
2022-09-11,25682.074,11597.256,165408.57,23128.241,,7872.35,2334.338,3726.919,257556.916,21.565,104506.384,99545.721,16862.264,10968.656,19438.456,4910.519,1787.001,755347.23,2022,9,11
2022-09-12,26892.262,5834.788,165280.649,23092.615,,7811.858,3747.812,4535.01,305665.763,7.131,194751.92800000004,46877.138,654.516,10103.543,21978.66,5050.3945,1824.4935,824108.5610000001,2022,9,12
2022-09-13,37173.288,5150.655,165407.553,23082.435,,7403.986,4219.855,4424.742,227595.017,20.628,262709.396,44637.669,923.88,11340.619,21422.231,5066.0805,1823.1935,822401.2280000001,2022,9,13
2022-09-14,41731.811,5864.753,165657.529,22933.679,,7987.865,3954.065,3879.611,306496.065,47.111,136690.36500000005,65255.742,5385.043,12387.254,21104.784,5351.4275,2166.1835,806893.288,2022,9,14
2022-09-15,61371.365,10416.158,166067.731,20664.285,,7352.0,2938.717,3806.115,362981.91,97.995,58487.10099999999,77335.81,5930.06,12977.604,22486.776,5390.9165,2270.8935,820575.437,2022,9,15
2022-09-16,66330.38,10008.105,166295.536,20170.31300000001,,7222.768,3088.132,3704.367,248812.56,121.071,155452.548,100642.87,17873.793,12469.368,22815.469,5213.2075,2306.7345,842527.2220000001,2022,9,16
2022-09-17,45456.233,5723.714,160691.664,19293.826,,7290.357,1809.8,4077.034,200130.031,88.26,176918.193,99359.104,19319.165,8973.31,18526.387,4333.981,2148.819,774139.8780000001,2022,9,17
2022-09-18,43235.47800000001,10606.891,165858.452,16610.506,,6989.248,2002.697,3931.734,178718.884,26.997,119851.287,86536.366,14240.464,12158.59,19929.037,3920.1915,2306.5535,686923.3759999999,2022,9,18
2022-09-19,57760.55,11490.279,166018.067,20270.78,,7584.007,3081.633,4730.594,284334.079,31.71,80374.137,87498.891,10540.039,12955.367,27314.929,3853.406,1888.036,779726.5039999998,2022,9,19
2022-09-20,58256.914,5852.672,165750.232,14403.528,,7144.98,2791.072,4631.517,313640.956,22.682,101421.25099999997,96424.506,15585.912,12537.328,28817.61500000001,3556.744,1441.002,832278.911,2022,9,20
2022-09-21,62753.51499999999,13133.908,165667.424,14671.086,,6479.969,2550.747,3404.432,315208.502,52.314,104336.51400000002,75379.925,5220.721,12446.256,27372.491,3140.7425,1389.8065,813208.353,2022,9,21
2022-09-22,58854.91999999999,7743.105,165132.188,27726.655,,6499.356,2077.287,3008.996,311379.093,90.274,54803.44899999999,96011.057,15942.428,13608.821,29720.441,3637.381,1474.771,797710.222,2022,9,22
2022-09-23,59228.687,7178.544,165166.302,13853.911,,6452.09,1960.132,3213.97,305939.651,68.328,90995.754,92006.351,15945.876,12814.237,29558.873,3783.598,1585.617,809751.921,2022,9,23
2022-09-24,51227.76900000001,9878.938,165175.323,21199.238,,7247.726,3126.685,3673.465,147385.182,7.584,169825.04300000003,85750.061,15349.867,11828.691,26073.564,3659.1845,1509.8525,722918.173,2022,9,24
2022-09-25,47168.91999999999,5435.764,161263.383,20316.374,-0.001,7202.064,4710.97,3202.399,104524.679,2.959,173167.314,77590.296,14409.804,11225.952,22634.054,4078.6035,1850.0035,658783.538,2022,9,25
2022-09-26,44959.869,10460.094,142464.889,26778.915,,6951.898,2935.964,3533.289,187590.492,38.045,161491.96999999997,89920.488,14455.511,10872.469,27642.808,4447.8885,2152.0475,736696.637,2022,9,26
2022-09-27,17630.719,11923.752,142581.299,25802.653,,5885.061,2064.516,3427.392,184116.805,30.877,221412.661,101565.456,18909.86,9972.222,27698.564,5308.653,2612.129,780942.6189999998,2022,9,27
2022-09-28,19077.775,17580.4,143405.713,24133.87099999999,,5975.22,2143.936,3328.507,142577.437,61.918,245701.52400000003,96344.991,18688.593,10061.577,28361.152,5418.859,2354.818,765216.2910000001,2022,9,28
2022-09-29,23046.684,11476.18,143792.29,24594.338,0.001,5707.879,1933.358,3414.429,146099.024,66.914,264975.53,61590.337,6598.043,10410.285,30206.206,4650.4065,1937.9605,740499.865,2022,9,29
2022-09-30,23389.362,9634.798,144067.902,23371.005,,5687.075,2348.669,4235.461,186856.051,105.046,202650.63100000005,103063.7,18056.395,10781.566,31638.964,4849.7675,2263.3985,772999.791,2022,9,30
2022-10-01,18682.792,16706.013,144187.317,24496.338,,5689.345,1157.316,3087.677,214734.353,87.67,74554.75200000001,103236.213,18348.975,12459.459,28396.492,5427.484,2478.378,673730.574,2022,10,1
2022-10-02,15426.459,14120.401,144016.114,25266.39700000001,,6217.253,1932.024,3685.07,202248.844,29.347,86900.25700000001,97177.981,13148.738,12395.089,30917.843,5345.7745,2306.5065,661134.0980000002,2022,10,2
2022-10-03,28347.218,15405.511,143653.49,17783.902,,6848.358,3067.31,4419.779,343110.922,6.856,43871.896,74184.973,1688.234,12060.448,38795.799,5426.7275,2129.1475,740800.571,2022,10,3
2022-10-04,23889.363,14186.13,143721.181,4698.655,,6135.194,2773.815,4105.648,373125.612,5.849,49607.025,86286.17,7104.134,11815.011,42387.398,5896.812,2515.248,778253.2450000002,2022,10,4
2022-10-05,16700.245,10851.402,143162.092,8949.842,,5698.01,2216.23,3511.02,342303.325,81.173,96162.57999999999,84713.548,6790.414,12281.244,43412.447,5660.19,2419.952,784913.7139999998,2022,10,5
2022-10-06,17394.309,16316.221,143251.124,18982.00200000001,,6132.548,2667.438,3953.423,265886.212,116.849,170577.90799999997,80312.204,8466.764,11495.59,40988.70299999999,5470.215,2333.33,794344.8399999999,2022,10,6
2022-10-07,21798.945,13065.379,143255.241,19195.856,,6325.404,2729.343,4274.166,330992.63,114.903,86620.24100000001,82334.782,9205.138,11751.844,43417.14900000001,5528.6295,2367.9445,782977.5950000002,2022,10,7
2022-10-08,13744.212,6994.752,143062.27,12049.359,,6159.896,1559.695,3370.975,254335.89,110.01,141796.192,86371.875,11180.241,11811.743,39839.26199999999,5642.879,2377.675,740406.9260000001,2022,10,8
2022-10-09,12758.185,9756.857,142933.358,14655.744,,5600.7,1178.944,2858.8,237040.817,91.346,102798.32200000001,79299.044,7951.62,10617.461,36939.007,5282.5095,2378.4435,672141.1580000002,2022,10,9
2022-10-10,22934.01600000001,20140.887,142646.23,19828.08,,6863.299,3234.869,3038.339,353180.786,95.355,57384.643,52328.088,1585.543,12492.72,42501.197,4991.8615,2248.3735,745494.287,2022,10,10
2022-10-11,19711.936,16700.849,142632.881,28939.457,,7236.052,2382.511,3646.993,366692.717,78.159,49709.50599999999,59553.293,3919.634,13164.685,43401.91900000001,5519.771,2425.968,765716.3309999998,2022,10,11
2022-10-12,14008.138,10203.913,142447.054,23899.36,,6585.83,1385.56,3128.084,297364.692,91.287,63058.08099999999,84770.057,11598.084,12356.325,39118.998,5336.73,2348.913,717701.1059999999,2022,10,12
2022-10-13,19793.14500000001,10676.872,142328.977,27202.72000000001,,6088.032,2441.426,3060.193,335419.266,105.958,67372.422,88900.555,12700.754,12584.988,39748.82700000001,5409.0905,2307.5845,776140.8100000002,2022,10,13
2022-10-14,19041.945,12143.224,134905.097,25421.97,,6300.206,2158.988,3194.979,307393.162,106.607,104413.885,93211.464,13657.759,13255.384,41158.699,5586.163,2450.533,784400.065,2022,10,14
2022-10-15,14123.956,13185.321,118591.787,14902.565,,6739.834,1810.587,3524.392,245787.61,74.396,120802.19799999997,91339.517,11881.134,13253.832,34978.124,5655.484,2505.837,699156.574,2022,10,15
2022-10-16,15343.51200000001,9543.805,118624.888,6976.4,,6720.354,1297.309,3468.663,139890.477,22.817,218556.77600000004,57206.422,868.17,11921.659,29027.032,5620.284,2497.904,627586.4720000001,2022,10,16
2022-10-17,19859.86,10242.827,118514.745,14583.547,,7033.184,3867.532,4099.455,226879.979,13.569,194365.941,73691.382,5815.651,11350.006,34829.816,5282.254,2476.461,732906.2089999999,2022,10,17
2022-10-18,19954.238,11930.28,118495.172,6555.851,,6749.846,3854.172,4150.568,211294.824,21.244,241560.73600000003,70459.544,2844.897,10519.297,31420.138,5420.9625,2497.5185,747729.2880000002,2022,10,18
2022-10-19,21365.64400000001,13055.236,118568.194,5935.935,,6332.349,3862.325,4216.734,196051.932,15.121,283860.623,33923.886,195.67,10255.097,28120.95400000001,5125.1375,2318.5055,733203.343,2022,10,19
2022-10-20,27185.386,9867.766,118972.289,6143.492,-0.001,6074.441,4018.772,4598.476,207740.175,8.547,304310.00500000006,19628.243,0.17,10222.563,28627.5,3956.7855,1911.5395,753266.149,2022,10,20
2022-10-21,33555.097,10942.674,118747.382,5793.565,,6273.926,3041.408,4480.601,237116.657,15.862,262093.72700000004,29666.074,141.037,10892.166,29217.312,3662.7055,1749.4415,757389.6350000001,2022,10,21
2022-10-22,28275.983,2888.089,119248.613,3016.755,,6965.661,2384.171,4314.419,127558.846,16.098,256021.3340000001,53702.661,1080.02,11679.305,29456.828,4239.9185,2259.9315,653108.633,2022,10,22
2022-10-23,28685.484,4204.121,118979.51,3432.324,,6665.519,1987.22,3515.001,77687.332,37.294,312820.794,42432.811,198.552,11256.657,29588.14100000001,4256.831,2328.807,648076.398,2022,10,23
2022-10-24,40801.82699999999,25328.733,119187.852,5939.831,,7153.716,4134.624,5206.534,176083.432,-1.32,138298.797,51109.636,1545.198,10923.899,32333.13,4193.277,2290.22,624529.3859999999,2022,10,24
2022-10-25,30105.719,10971.145,119122.962,5946.378,,7050.175,3132.555,4861.021,178957.047,-2.361,244906.169,46999.582,796.962,11239.685,32954.432,4333.397,2400.704,703775.5720000003,2022,10,25
2022-10-26,38674.50100000001,7785.445,118898.293,5640.171,,7036.038,3424.733,3313.921,224405.828,-2.186,176664.61800000002,44626.004,374.961,11235.981,33730.933,4580.6315,2417.4665,682807.339,2022,10,26
2022-10-27,23670.58,10923.012,118905.37,3457.091,0.001,7204.737,3984.277,3075.343,116001.83,-2.467,308405.93299999996,60264.822,2902.327,11353.219,33182.591,4181.034,2237.678,709747.378,2022,10,27
2022-10-28,26508.926,13053.46,118980.687,4244.886,,7180.799,2941.353,4545.916,129567.704,-2.75,242984.54599999997,58282.414,1842.236,12209.392,34736.336,4232.755,2242.935,663551.5950000001,2022,10,28
2022-10-29,27682.266,14771.582,119102.743,4110.208,,6370.55,1622.131,3810.771,94301.292,0.303,250999.436,63924.659,4877.024,12266.79,32656.071,4505.2885,2248.6375,643249.752,2022,10,29
2022-10-30,29908.488,10310.819,123933.001,4764.582,,6511.599,1266.629,3903.061,149597.804,2.416,122991.471,50423.327,3249.913,13858.474,33578.541,4801.386,2291.422,561392.9330000001,2022,10,30
2022-10-31,29652.646,19356.951,118262.461,7517.864,,6367.933,1760.067,4178.798,103938.785,12.12,226763.482,25333.88,168.859,12431.844,34647.174,4496.3425,2121.4155,597010.6220000001,2022,10,31
2022-11-01,28590.889,9916.982,118740.551,6547.335,,5660.628,1042.118,3244.063,175747.69,20.27,73257.947,67547.07,5106.273,12715.193,40969.867,4559.9025,2165.7155,555832.494,2022,11,1
2022-11-02,33104.701,6937.097,118571.242,11593.20800000001,,6462.483,1655.905,4027.056,230937.681,1.289,72660.01599999999,68273.42,6399.248,12649.54,46921.431,4536.9095,2162.6045,626893.831,2022,11,2
2022-11-03,34316.903,14167.415,118464.713,12895.229,,5939.25,1710.44,3613.516,141080.381,32.588,234578.155,34071.588,38.217,12465.905,49560.697,4445.894,2301.681,669682.5719999999,2022,11,3
2022-11-04,31248.635,10625.884,119253.695,14251.795,,5743.402,977.475,3404.447,176366.463,60.597,241822.564,65426.796,2512.584,13278.34,52720.04200000001,4496.1005,2319.5075,744508.3269999999,2022,11,4
2022-11-05,25274.107,9883.064,123484.414,13384.323,,6138.522,1556.694,2408.087,224544.474,50.641,120270.77,84716.044,10365.728,13012.649,51248.047,4647.615,2295.125,693280.304,2022,11,5
2022-11-06,24981.55800000001,10376.021,131748.764,6661.596,,5939.065,1176.686,2562.947,128877.259,18.646,146573.403,79780.888,9432.721,12367.605,49455.842,4424.5365,2112.4025,616489.94,2022,11,6
2022-11-07,33493.29299999999,13091.388,115484.604,7166.897,,7112.24,1790.211,2683.242,160305.263,15.636,176526.514,71390.59,8231.926,12550.723,50153.413,4467.7655,2145.8015,666609.5069999999,2022,11,7
2022-11-08,29497.40900000001,15168.656,143637.388,6472.385,,7312.371,1958.747,3028.386,151894.329,27.664,238538.701,45084.747,1106.209,12601.229,50723.74599999999,4306.2325,2215.8155,713574.0150000002,2022,11,8
2022-11-09,33530.707,7941.56,143955.0,6675.091,,7392.45,1637.44,2465.213,271991.592,54.715,145754.437,42964.302,2024.097,12563.433,52281.91299999999,4304.729,2304.005,737840.684,2022,11,9
2022-11-10,35532.173,10917.922,144060.837,8476.384,,6948.745,2047.651,2637.561,305225.876,44.605,76794.66699999999,72286.627,7254.225,12684.974,53747.851,4295.404,2342.539,745298.041,2022,11,10
2022-11-11,28602.47,8109.588,143904.125,6187.926,,6803.136,1888.206,3501.983,194169.122,33.682,182567.64900000003,54567.792,6222.42,12596.231,51529.62200000002,4171.2275,2279.0985,707134.2780000002,2022,11,11
2022-11-12,26551.416,8955.317,143844.46,6525.97,,6900.104,1351.662,3415.424,113968.293,2.754,251487.23700000005,54107.104,4949.356,12630.594,46292.159,3934.3755,2103.3385,687019.5640000001,2022,11,12
2022-11-13,29328.652,8463.72,143970.276,6138.69,,6294.293,1398.373,2937.369,135692.289,14.71,147052.31300000002,67978.687,6201.849,12980.075,47132.18700000001,4199.1995,2128.1165,621910.7990000001,2022,11,13
2022-11-14,33684.208,6266.176,143693.23,6301.249,,7324.537,2206.164,3491.459,221015.494,12.375,188686.29199999996,38953.134,812.238,12426.837,50944.44100000001,4280.7945,2106.5885,722205.2169999998,2022,11,14
2022-11-15,29930.44100000001,12362.237,119468.274,6224.59,,7142.691,2494.341,3300.091,101346.277,23.736,348826.98699999985,28654.202,29.467,12423.974,48438.749,4232.9485,2193.3165,727092.3219999998,2022,11,15
2022-11-16,31505.778,15770.188,143112.363,6311.884,,7406.472,2102.775,3752.396,90653.839,2.211,390742.22299999994,18377.453,0.185,12140.84900000001,49153.33299999998,3822.7335,2058.0235,776912.706,2022,11,16
2022-11-17,34664.06800000001,14289.015,142891.472,6330.365,,7499.621,1946.964,3445.523,87478.618,16.382,382246.282,34963.332,713.656,11858.916,45989.952,3842.6945,2132.4805,780309.341,2022,11,17
2022-11-18,42896.13000000001,20390.567,143262.21,6268.82,,6418.705,1649.237,2801.675,136968.229,52.661,256687.916,38515.477,1481.38,12482.982,51122.405,4122.0505,2198.3235,727318.768,2022,11,18
2022-11-19,35070.819,15169.1,143738.286,5830.152,,5213.353,1276.184,2212.165,76906.98,100.147,339876.586,56763.503,2584.675,11979.419,41721.313,4273.297,2282.722,744998.701,2022,11,19
2022-11-20,34175.32,19485.904,143761.285,5815.224,,5293.026,687.632,2256.237,88315.021,100.557,248689.45800000004,48789.849,1624.646,11692.405,43541.29099999999,4236.9955,2341.0815,660805.932,2022,11,20
2022-11-21,42780.146,16224.465,143612.213,6221.948,,5693.801,1964.906,2965.02,64876.374,90.417,414272.199,21045.493,30.914,10270.984,47834.467,4216.114,2294.069,784393.53,2022,11,21
2022-11-22,54247.268,18524.057,143623.295,6342.854,,5672.547,2052.986,2910.36,74242.522,51.32,419453.449,24048.069,0.144,9420.11,47838.053,4326.1115,2381.4195,815134.565,2022,11,22
2022-11-23,62795.25999999999,10675.8,143307.844,6833.22,,6136.841,1709.133,3105.048,116658.659,26.346,359330.687,30523.89,155.967,10423.618,47037.13200000001,4175.4555,2394.8045,805289.705,2022,11,23
2022-11-24,76161.276,7461.811,143567.683,12142.359,,6321.25,2087.556,3346.477,206200.284,19.685,178523.97799999994,31132.891,286.726,11764.765,50671.147,4254.7775,2391.2115,736333.8769999999,2022,11,24
2022-11-25,68884.21700000002,12928.516,146351.06,16927.578,,6719.37,1265.637,3015.108,161359.275,13.12,213191.696,57679.128,3541.986,11862.672,51347.58199999999,4358.2725,2301.4005,761746.618,2022,11,25
2022-11-26,74874.21699999999,10967.954,145213.461,22845.35400000001,,6033.25,1171.965,3663.372,130129.914,15.27,137925.48500000002,68902.508,6612.411,12179.035,47403.67700000001,4345.5275,2355.9965,674639.397,2022,11,26
2022-11-27,67468.95299999998,16285.792,150199.375,25007.005,,5318.476,726.04,2961.645,116161.366,51.337,124413.19100000002,60063.951,4017.926,12357.683,44557.055,4279.9265,2428.1115,636297.833,2022,11,27
2022-11-28,54576.734,14261.004,148453.637,19078.13200000001,,5834.804,1231.259,3158.412,94930.501,81.61,321169.703,65457.507,6569.312,12125.871,44205.31500000001,3722.0205,2381.3385,797237.16,2022,11,28
2022-11-29,86835.145,11089.657,160615.358,22007.136,,6542.016,1216.091,3581.269,192764.832,79.539,191083.96199999997,62779.089,5083.687,12577.868,46946.63600000001,4070.6875,2257.5535,809530.5260000001,2022,11,29
2022-11-30,87228.837,4957.01,168101.773,26221.122,,6979.162,1429.409,3875.618,301594.16,54.899,58879.04700000001,46276.225,1375.245,12783.666,50145.87400000001,4240.245,2161.523,776303.8150000001,2022,11,30
2022-12-01,80021.818,11535.098,169034.234,24524.15800000001,,7232.907,1762.944,3769.964,203913.776,39.117,156377.751,47860.692,2858.495,11408.863,44646.61899999999,4302.3615,2209.9415,771498.739,2022,12,1
2022-12-02,85645.87299999999,7644.178,169123.649,25142.137,,7235.97,1706.661,5096.113,303774.421,49.935,79677.28800000003,51376.551,4614.597,12069.577,43497.65500000001,4646.872,2492.053,803793.53,2022,12,2
2022-12-03,88289.952,14106.929,169658.497,23053.66700000001,,6633.633,1178.216,4477.401,264419.576,28.391,66291.389,45071.783,3112.968,11955.364,43230.02,4725.67,2469.242,748702.698,2022,12,3
2022-12-04,86479.62499999999,8577.386,169653.441,25461.257,,4902.33,778.195,3002.909,227130.085,2.034,56494.446,38262.246,2359.848,12134.704,41138.79200000001,4636.4705,2413.0265,683426.7950000002,2022,12,4
2022-12-05,84004.77900000001,10806.251,169623.411,27425.91100000001,,5902.263,1343.836,4300.063,248700.62,1.276,130699.173,15564.963,305.831,11682.136,45875.43200000001,4449.142,2274.67,762959.7570000001,2022,12,5
2022-12-06,83086.29,9325.653,156551.209,24621.36400000001,,6294.919,1349.732,3392.409,342056.602,1.437,31124.215,24859.878,195.135,12218.552,43394.21299999999,4446.7995,2238.3035,745156.7110000001,2022,12,6
2022-12-07,73138.78800000002,5166.936,145047.191,26420.38800000001,,5555.834,1832.545,3542.165,357781.385,2.277,46090.00999999999,29169.915,208.218,11897.185,42768.61699999999,4436.2735,2203.8465,755261.5740000001,2022,12,7
2022-12-08,68037.512,11759.264,154585.406,26110.728,,5851.886,998.969,4312.133,168746.184,2.77,179030.178,17862.603,155.99,11460.727,41354.84100000001,4600.0385,2442.4475,697311.677,2022,12,8
2022-12-09,71015.531,10370.074,160716.855,23343.393,,6868.401,1626.769,4682.209,209698.06,-1.156,178337.008,17385.456,0.219,11319.133,42107.41799999999,4538.9615,2497.1115,744505.443,2022,12,9
2022-12-10,55496.933,10974.07,161143.383,25591.459,,6561.745,1185.617,4422.587,139133.076,-1.501,248113.521,35450.878,380.233,11515.26,40602.68100000001,4674.837,2541.091,747785.8700000001,2022,12,10
2022-12-11,57531.207,12241.584,166263.814,32154.102,,6481.34,1546.886,3602.528,161792.777,-1.813,140649.463,19572.449,29.086,12022.32,41023.917,4606.1675,2565.1315,662080.959,2022,12,11
2022-12-12,63942.041,15739.763,169287.455,35982.757,,6849.054,2551.422,2398.022,77152.806,-2.267,343087.12899999996,16917.871,76.087,11612.474,40844.30600000001,4408.622,2335.708,793183.2500000001,2022,12,12
2022-12-13,91589.39399999999,20240.031,169397.201,32491.363,,7040.384,2892.727,2278.126,94386.803,-2.054,284974.825,11929.539,0.044,11979.268,37468.46,4214.04,2347.122,773227.273,2022,12,13
2022-12-14,110113.426,22628.833,169339.921,32059.858,,6282.595,2265.342,3028.617,90277.605,21.305,243310.922,24647.889,109.39,11459.592,36717.949,3945.0145,2201.5905,758409.849,2022,12,14
2022-12-15,104877.38599999998,10016.11,169421.555,37085.013,,6563.038,1847.029,3583.616,162078.921,18.175,190151.70299999995,32110.024,189.337,12096.526,39090.006,3871.211,2127.668,775127.3179999999,2022,12,15
2022-12-16,128116.27,8497.685,169629.937,37185.578,,6545.473,1794.684,4060.499,151741.724,12.241,139938.75,30914.995,194.963,12270.22,39510.523,4167.2175,2151.2555,736732.015,2022,12,16
2022-12-17,122405.65,5331.935,169728.246,36883.714,,6889.456,1159.118,4367.028,170683.614,2.245,58710.86399999998,38729.163,1769.415,12388.644,39083.969,4406.752,2316.312,674856.1250000001,2022,12,17
2022-12-18,68110.631,14606.435,169740.11,28644.95500000001,,6728.15,1393.16,3756.688,67123.572,7.619,185551.462,54896.576,4382.238,11861.332,36172.856,4510.1835,2446.5545,659932.5220000001,2022,12,18
2022-12-19,89739.63799999999,19250.192,169461.389,30127.259,,6752.487,2074.368,4783.548,70671.958,0.247,251420.648,48396.509,3860.64,10792.369,37684.84000000001,4318.699,2307.096,751641.8869999999,2022,12,19
2022-12-20,103732.631,15838.749,169480.472,23905.309,,6502.925,2050.142,4772.366,73167.816,0.035,283955.75800000003,27172.967,437.211,10647.791,37112.11500000001,3974.3015,2239.3385,764989.9269999998,2022,12,20
